,states,pos,neg,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negIncrease,posIncrease,totalTestResultsIncrease,hash,date,year,month,week,dow,dowIndex,weeklyPosIncrease,meanWeeklyPosIncrease,stdWeeklyPosIncrease,pctWeeklyPosIncrease,zscoreWeeklyPosIncrease,day1LagDelta,day1LeadDelta,localMaximum,localMinimum
0,56,6487751,80332199,10467.0,29816.0,386655.0,6235.0,18692.0,1561.0,2056.0,2451406.0,2020-09-13T00:00:00Z,186162.0,386655.0,2020-09-13T00:00:00Z,86830417,86819950,86819950,532,617,695167,38543,733710,c49fa6e03fd0751ceb48ef3881230d71623b1230,2020-09-13,2020,9,37,Sunday,6,240234,34319.142857142855,7517.61199736041,16.043940491354263,0.5618615518252643,,-1248.0,False,False
1,56,6449208,79637032,10403.0,30689.0,386038.0,6478.0,18648.0,1610.0,2051.0,2434658.0,2020-09-12T00:00:00Z,185630.0,386038.0,2020-09-12T00:00:00Z,86096643,86086240,86086240,663,1027,726387,37295,763682,1c48f1e0af4dc85463dd087fb2d1cfc4b52ed7dc,2020-09-12,2020,9,37,Saturday,5,240234,34319.142857142855,7517.61199736041,15.52444699751076,0.3958513879011088,-1248.0,7632.0,False,True
2,56,6411913,78910645,10813.0,31421.0,385011.0,6379.0,18549.0,1715.0,2031.0,2417878.0,2020-09-11T00:00:00Z,184967.0,385011.0,2020-09-11T00:00:00Z,85333371,85322558,85322558,1018,1553,721070,44927,765997,97633c7d65f2da5689dc71eecc4eda234aa70e51,2020-09-11,2020,9,37,Friday,4,240234,34319.142857142855,7517.61199736041,18.70134951755372,1.4110673903603677,7632.0,-7346.0,True,False
3,56,6366986,78189575,10530.0,32419.0,383458.0,6524.0,18453.0,1925.0,2008.0,2403511.0,2020-09-10T00:00:00Z,183949.0,383458.0,2020-09-10T00:00:00Z,84567091,84556561,84556561,1170,1532,576461,37581,614042,9f5d388dd55ac90f6f8e7b31cbd43b419b7469b5,2020-09-10,2020,9,37,Thursday,3,240234,34319.142857142855,7517.61199736041,15.643497589849897,0.43389538380039444,-7346.0,-6598.0,False,False
4,56,6329405,77613114,6551.0,32562.0,381926.0,6646.0,18322.0,1903.0,1994.0,2387479.0,2020-09-09T00:00:00Z,182779.0,381926.0,2020-09-09T00:00:00Z,83949070,83942519,83942519,1089,2060,553429,30983,584412,e5c534217742be6f09560d25616f96c0d1915b4c,2020-09-09,2020,9,37,Wednesday,2,240234,34319.142857142855,7517.61199736041,12.897008749802277,-0.4437769411768317,-6598.0,-8760.0,False,False
5,56,6298422,77059685,8983.0,32263.0,379866.0,6542.0,18189.0,1879.0,1975.0,2359111.0,2020-09-08T00:00:00Z,181690.0,379866.0,2020-09-08T00:00:00Z,83367090,83358107,83358107,358,959,486487,22223,508710,c43bc49c6f42a78c85c704d97acdf1044d89bc3b,2020-09-08,2020,9,37,Tuesday,1,240234,34319.142857142855,7517.61199736041,9.250564033400767,-1.6090405917983082,-8760.0,6459.0,False,True
6,56,6276199,76573198,8986.0,31999.0,378907.0,6630.0,18156.0,1879.0,1967.0,2333583.0,2020-09-07T00:00:00Z,181332.0,378907.0,2020-09-07T00:00:00Z,82858383,82849397,82849397,225,492,559616,28682,588298,51f654802624bb55eeed0c26e2b4515660ddc977,2020-09-07,2020,9,37,Monday,0,240234,34319.142857142855,7517.61199736041,11.939192620528319,-0.7498581809119935,6459.0,4435.0,False,False
7,56,6247517,76013582,8946.0,32361.0,378415.0,6699.0,18125.0,1912.0,1960.0,2316020.0,2020-09-06T00:00:00Z,181107.0,378415.0,2020-09-06T00:00:00Z,82270045,82261099,82261099,449,489,702709,33117,735826,2b37b7629bd6d06ff59b73ee91322a2bae6f40fa,2020-09-06,2020,9,36,Sunday,6,278769,39824.142857142855,8122.717575388412,11.87972837725859,-0.8257264634517509,4435.0,11788.0,False,False
8,56,6214400,75310873,9021.0,33502.0,377926.0,6766.0,18089.0,1956.0,1956.0,2302203.0,2020-09-05T00:00:00Z,180658.0,377926.0,2020-09-05T00:00:00Z,81534294,81525273,81525273,918,1287,761056,44905,805961,faf4acbb02e71c38879a6a3e691f870f277f81e1,2020-09-05,2020,9,36,Saturday,5,278769,39824.142857142855,8122.717575388412,16.10831907421557,0.6255119786821085,11788.0,6686.0,False,False
9,56,6169495,74549817,10118.0,34099.0,376639.0,6924.0,18012.0,1995.0,1943.0,2283454.0,2020-09-04T00:00:00Z,179740.0,376639.0,2020-09-04T00:00:00Z,80729430,80719312,80719312,998,1239,850612,51591,902203,0b3c3e55b143f7e1e6c237a2b15b360c02d2bb8f,2020-09-04,2020,9,36,Friday,4,278769,39824.142857142855,8122.717575388412,18.506720618146208,1.4486355131329895,6686.0,-6877.0,True,False
10,56,6117904,73699205,9987.0,34676.0,375400.0,6908.0,17894.0,2042.0,1928.0,2266957.0,2020-09-03T00:00:00Z,178742.0,375400.0,2020-09-03T00:00:00Z,79827096,79817109,79817109,1070,1536,679230,44714,723944,1fdf6d4ecb35ab7bde872a7b2c8d7884650f4f1e,2020-09-03,2020,9,36,Thursday,3,278769,39824.142857142855,8122.717575388412,16.039803564958802,0.6019976808837062,-6877.0,-14111.0,False,False
11,56,6073190,73019975,9293.0,35569.0,373864.0,7087.0,17784.0,2024.0,1918.0,2231757.0,2020-09-02T00:00:00Z,177672.0,373864.0,2020-09-02T00:00:00Z,79102458,79093165,79093165,1032,1647,614433,30603,645036,fa40af3caf61343e440221b214033dd33e993825,2020-09-02,2020,9,36,Wednesday,2,278769,39824.142857142855,8122.717575388412,10.97790643866427,-1.1352287915417174,-14111.0,11830.0,False,True
12,56,6042587,72405542,6647.0,35271.0,372217.0,7090.0,17655.0,2042.0,1902.0,2202682.0,2020-09-01T00:00:00Z,176640.0,372217.0,2020-09-01T00:00:00Z,78454776,78448129,78448129,1027,1837,656103,42433,698536,d4057e2ae4796422582d593fa37e728c2d998101,2020-09-01,2020,9,36,Tuesday,1,278769,39824.142857142855,8122.717575388412,15.221563373258864,0.3211803338776548,11830.0,-11027.0,True,False
13,56,6000154,71749439,11128.0,35349.0,370380.0,7051.0,17537.0,2077.0,1877.0,2184825.0,2020-08-31T00:00:00Z,175613.0,370380.0,2020-08-31T00:00:00Z,77760721,77749593,77749593,366,816,648999,31406,680405,fdd525d01dc887088afc9a7b78e6f8d70fb50ad1,2020-08-31,2020,8,36,Monday,0,278769,39824.142857142855,8122.717575388412,11.265958553497699,-1.036370251582989,-11027.0,8095.0,False,True
14,56,5968748,71100440,11148.0,35726.0,369564.0,7268.0,17439.0,2055.0,1870.0,2153963.0,2020-08-30T00:00:00Z,175247.0,369564.0,2020-08-30T00:00:00Z,77080336,77069188,77069188,475,680,700008,39501,739509,31d8d94e5e89432259e7949d6bc1e87f233a30ae,2020-08-30,2020,8,35,Sunday,6,289609,41372.71428571428,4551.594032654412,13.639424189165393,-0.4112217109623748,8095.0,5000.0,False,False
15,56,5929247,70400432,11151.0,36469.0,368884.0,7426.0,17401.0,2062.0,1864.0,2140631.0,2020-08-29T00:00:00Z,174772.0,368884.0,2020-08-29T00:00:00Z,76340830,76329679,76329679,1015,1296,719736,44501,764237,2c4619d9dbb291d599c5bca0c0769a6b354be473,2020-08-29,2020,8,35,Saturday,5,289609,41372.71428571428,4551.594032654412,15.36588987220701,0.6872945372198219,5000.0,2047.0,False,False
16,56,5884746,69680696,10428.0,37239.0,367588.0,7558.0,17304.0,2086.0,1856.0,2118367.0,2020-08-28T00:00:00Z,173757.0,367588.0,2020-08-28T00:00:00Z,75575870,75565442,75565442,1023,1595,725710,46548,772258,d8e18f564d03be1562449665fbab510a9e705f02,2020-08-28,2020,8,35,Friday,4,289609,41372.71428571428,4551.594032654412,16.07270492284425,1.1370270892256134,2047.0,-2564.0,True,False
17,56,5838198,68954986,11168.0,37464.0,365993.0,7717.0,17181.0,2125.0,1831.0,2101326.0,2020-08-27T00:00:00Z,172734.0,365993.0,2020-08-27T00:00:00Z,74804352,74793184,74793184,1129,1668,698076,43984,742060,b4dac7b4880464e1e1c72ae676be8981b3562400,2020-08-27,2020,8,35,Thursday,3,289609,41372.71428571428,4551.594032654412,15.187373320580507,0.5737079571577828,-2564.0,69.0,False,True
18,56,5794214,68256910,4081.0,38411.0,364325.0,7763.0,17046.0,2142.0,1809.0,2084465.0,2020-08-26T00:00:00Z,171605.0,364325.0,2020-08-26T00:00:00Z,74055205,74051124,74051124,1298,1873,631672,44053,675725,d65bf6ac8b7ccca45a9800a74a10bbca7824740b,2020-08-26,2020,8,35,Wednesday,2,289609,41372.71428571428,4551.594032654412,15.21119854700648,0.5888674813826971,69.0,-7674.0,True,False
19,56,5750161,67625238,4091.0,38762.0,362452.0,7851.0,16920.0,2163.0,1789.0,2053699.0,2020-08-25T00:00:00Z,170307.0,362452.0,2020-08-25T00:00:00Z,73379490,73375399,73375399,1147,1999,597782,36379,634161,48eb7e269f6a9e8ff120ccef5f4e1c8186421d9f,2020-08-25,2020,8,35,Tuesday,1,289609,41372.71428571428,4551.594032654412,12.561419016674206,-1.0971352563273384,-7674.0,-1736.0,False,False
20,56,5713782,67027456,4143.0,38657.0,360453.0,7836.0,16787.0,2118.0,1764.0,2020774.0,2020-08-24T00:00:00Z,169160.0,360453.0,2020-08-24T00:00:00Z,72745381,72741238,72741238,343,1049,648010,34643,682653,467f6f3979f2b9533c7e2a21c236643ad13fc908,2020-08-24,2020,8,35,Monday,0,289609,41372.71428571428,4551.594032654412,11.961990131522155,-1.478540097696197,-1736.0,2923.0,False,True
21,56,5679139,66379446,4149.0,39029.0,359404.0,7951.0,16697.0,2131.0,1737.0,1997782.0,2020-08-23T00:00:00Z,168817.0,359404.0,2020-08-23T00:00:00Z,72062734,72058585,72058585,572,774,577947,37566,615513,3cf8fd77008ec1465bd82708a95ee18f3115a3df,2020-08-23,2020,8,34,Sunday,6,297751,42535.857142857145,3800.1269026429186,12.616582312066122,-1.307813467860955,2923.0,8670.0,False,False
22,56,5641573,65801499,4154.0,39911.0,358630.0,8218.0,16657.0,2204.0,1736.0,1985493.0,2020-08-22T00:00:00Z,168245.0,358630.0,2020-08-22T00:00:00Z,71447226,71443072,71443072,1029,1537,710293,46236,756529,cc0412814836c8f1230ce67913b9d8282ad2b266,2020-08-22,2020,8,34,Saturday,5,297751,42535.857142857145,3800.1269026429186,15.528411323555588,0.9736892877365421,8670.0,325.0,False,False
23,56,5595337,65091206,4199.0,40951.0,357093.0,8357.0,16563.0,2286.0,1730.0,1965056.0,2020-08-21T00:00:00Z,167216.0,357093.0,2020-08-21T00:00:00Z,70690742,70686543,70686543,1123,1817,697054,46561,743615,f3b52fc379a212a22f79b57b11b40ae42efa2fee,2020-08-21,2020,8,34,Friday,4,297751,42535.857142857145,3800.1269026429186,15.63756293009931,1.0592127474331035,325.0,-2803.0,True,False
24,56,5548776,64394152,4170.0,41988.0,355276.0,8483.0,16487.0,2335.0,1716.0,1946866.0,2020-08-20T00:00:00Z,166093.0,355276.0,2020-08-20T00:00:00Z,69947098,69942928,69942928,1134,2010,634078,43758,677836,839613c0c3147e6d5a64150d0bae44a6e9ab97ff,2020-08-20,2020,8,34,Thursday,3,297751,42535.857142857145,3800.1269026429186,14.696172305046835,0.32160580118860693,-2803.0,1197.0,False,True
25,56,5505018,63760074,4374.0,43330.0,353266.0,8744.0,16377.0,2371.0,1705.0,1924875.0,2020-08-19T00:00:00Z,164959.0,353266.0,2020-08-19T00:00:00Z,69269466,69265092,69265092,1420,2032,644823,44955,689778,e1d29bfd462d5ff5ab8f24fdaf2152e99b2759bc,2020-08-19,2020,8,34,Wednesday,2,297751,42535.857142857145,3800.1269026429186,15.098186068224791,0.6365952819787112,1197.0,-4160.0,True,False
26,56,5460063,63115251,4412.0,43747.0,351234.0,8866.0,16123.0,2468.0,1695.0,1889170.0,2020-08-18T00:00:00Z,163539.0,351234.0,2020-08-18T00:00:00Z,68579726,68575314,68575314,1196,2273,616859,40795,657654,99f2d6421127e8f2eda1312f0705d8c0ff84f5a0,2020-08-18,2020,8,34,Tuesday,1,297751,42535.857142857145,3800.1269026429186,13.70104550446514,-0.45810500213727356,-4160.0,-2915.0,False,False
27,56,5419268,62498392,4298.0,43485.0,348961.0,8871.0,15985.0,2447.0,1678.0,1865580.0,2020-08-17T00:00:00Z,162343.0,348961.0,2020-08-17T00:00:00Z,67921958,67917660,67917660,407,1267,625846,37880,663726,950e614bb35ddea7d5474ab0da73a31aeeb82ef4,2020-08-17,2020,8,34,Monday,0,297751,42535.857142857145,3800.1269026429186,12.722039556542212,-1.2251846483387387,-2915.0,4607.0,False,True
28,56,5381388,61872546,4302.0,44028.0,347694.0,8947.0,15924.0,2481.0,1665.0,1833096.0,2020-08-16T00:00:00Z,161936.0,347694.0,2020-08-16T00:00:00Z,67258236,67253934,67253934,619,649,740599,42487,783086,9c8ee411f64413694af0500c86b52e443ef24026,2020-08-16,2020,8,33,Sunday,6,359955,51422.142857142855,6424.793029832982,11.803419871928435,-1.390728513067001,4607.0,13662.0,False,False
29,56,5338901,61131947,4452.0,44794.0,347045.0,9101.0,15891.0,2526.0,1663.0,1818546.0,2020-08-15T00:00:00Z,161317.0,347045.0,2020-08-15T00:00:00Z,66475300,66470848,66470848,1219,2031,693310,56149,749459,438ba2e679bcde794cfcf81347f71e030aed315b,2020-08-15,2020,8,33,Saturday,5,359955,51422.142857142855,6424.793029832982,15.598894306232724,0.7357213097617906,13662.0,-513.0,True,False
30,56,5282752,60438637,4415.0,45776.0,345014.0,9277.0,15764.0,2549.0,1665.0,1796326.0,2020-08-14T00:00:00Z,160098.0,345014.0,2020-08-14T00:00:00Z,65725804,65721389,65721389,1216,2212,798904,55636,854540,8997f19194ece1ae759c3cd71f5274ecc5b73b11,2020-08-14,2020,8,33,Friday,4,359955,51422.142857142855,6424.793029832982,15.456376491505882,0.6558743796555712,-513.0,-3877.0,False,False
31,56,5227116,59639733,4239.0,47228.0,342802.0,9489.0,15629.0,2579.0,1649.0,1774648.0,2020-08-13T00:00:00Z,158882.0,342802.0,2020-08-13T00:00:00Z,64871088,64866849,64866849,1163,2685,843535,51759,895294,b01459384df52296b6fb8a5621283b6e8e84941a,2020-08-13,2020,8,33,Thursday,3,359955,51422.142857142855,6424.793029832982,14.379297412176522,0.052430816260224625,-3877.0,4375.0,False,True
32,56,5175357,58796198,4174.0,47968.0,340117.0,9553.0,15524.0,2604.0,1629.0,1755225.0,2020-08-12T00:00:00Z,157719.0,340117.0,2020-08-12T00:00:00Z,63975729,63971555,63971555,1517,3055,439024,56134,495158,7ccad886fe01cb06857b3f3a4194fb25bc45797f,2020-08-12,2020,8,33,Wednesday,2,359955,51422.142857142855,6424.793029832982,15.594727118667612,0.7333866042031293,4375.0,-433.0,True,False
33,56,5119223,58357174,4118.0,48498.0,337062.0,9136.0,15331.0,2415.0,1612.0,1714960.0,2020-08-11T00:00:00Z,156202.0,337062.0,2020-08-11T00:00:00Z,63480515,63476397,63476397,1326,2715,698757,55701,754458,b9e2da6bb6f529ef16f50f3554c9b0c74efd60ce,2020-08-11,2020,8,33,Tuesday,1,359955,51422.142857142855,6424.793029832982,15.474434304288035,0.6659914370764373,-433.0,-13612.0,False,False
34,56,5063522,57658417,3966.0,48635.0,334347.0,9216.0,15158.0,2533.0,1592.0,1670755.0,2020-08-10T00:00:00Z,154876.0,334347.0,2020-08-10T00:00:00Z,62725905,62721939,62721939,426,1654,693402,42089,735491,e624112ff7b43604709ce006905c078a58ac906f,2020-08-10,2020,8,33,Monday,0,359955,51422.142857142855,6424.793029832982,11.692850495200789,-1.4526760338901499,-13612.0,8538.0,False,True
35,56,5021433,56965015,3871.0,48902.0,332693.0,9303.0,15081.0,2507.0,1578.0,1656888.0,2020-08-09T00:00:00Z,154450.0,332693.0,2020-08-09T00:00:00Z,61990319,61986448,61986448,616,855,666939,50627,717566,7843b033e8b4463fba63a02a3a93fde9a33a367c,2020-08-09,2020,8,32,Sunday,6,373774,53396.28571428572,3843.480875208726,13.544815851289817,-0.7205150238025647,8538.0,3085.0,False,False
36,56,4970806,56298076,3888.0,49884.0,331838.0,9654.0,15024.0,2566.0,1561.0,1643137.0,2020-08-08T00:00:00Z,153834.0,331838.0,2020-08-08T00:00:00Z,61272770,61268882,61268882,1089,1414,621980,53712,675692,b959a436cd1a53e2f830ee42037e0938baa79e61,2020-08-08,2020,8,32,Saturday,5,373774,53396.28571428572,3843.480875208726,14.370180911459865,0.08214280126921075,3085.0,7633.0,False,False
37,56,4917094,55676096,3988.0,51153.0,330424.0,9671.0,14925.0,2617.0,1549.0,1623870.0,2020-08-07T00:00:00Z,152745.0,330424.0,2020-08-07T00:00:00Z,60597178,60593190,60593190,1333,8036,715719,61345,777064,ee0fac229516b5f92dc5d9b0abb2010bab9121f0,2020-08-07,2020,8,32,Friday,4,373774,53396.28571428572,3843.480875208726,16.412324024678014,2.068102988877918,7633.0,-7158.0,True,False
38,56,4855749,54960377,3903.0,53053.0,322388.0,9977.0,14810.0,2718.0,1534.0,1598624.0,2020-08-06T00:00:00Z,151412.0,322388.0,2020-08-06T00:00:00Z,59820029,59816126,59816126,1251,2682,691399,54187,745586,fa0642a1ae5919c8058fe4aaadd63d662c1f85c9,2020-08-06,2020,8,32,Thursday,3,373774,53396.28571428572,3843.480875208726,14.497263052004687,0.2057286900565992,-7158.0,-1863.0,False,False
39,56,4801562,54268978,3842.0,53281.0,319706.0,9970.0,14687.0,2719.0,1524.0,1577851.0,2020-08-05T00:00:00Z,150161.0,319706.0,2020-08-05T00:00:00Z,59074382,59070540,59070540,1346,2269,643615,52324,695939,2a5867bc5582051381316dad92aa2c8f7d0a4085,2020-08-05,2020,8,32,Wednesday,2,373774,53396.28571428572,3843.480875208726,13.998833519720472,-0.2789881748084633,-1863.0,-458.0,False,False
40,56,4749238,53625363,3789.0,53293.0,317437.0,10208.0,14537.0,2701.0,1493.0,1528979.0,2020-08-04T00:00:00Z,148815.0,317437.0,2020-08-04T00:00:00Z,58378390,58374601,58374601,1255,4490,659553,51866,711419,2e81c48fc0caaa68f45646efdc3b7e62fca48aa7,2020-08-04,2020,8,32,Tuesday,1,373774,53396.28571428572,3843.480875208726,13.876299582100414,-0.3981509896813557,-458.0,-2153.0,False,False
41,56,4697372,52965810,3662.0,53326.0,312947.0,10216.0,14370.0,2659.0,1463.0,1513446.0,2020-08-03T00:00:00Z,147560.0,312947.0,2020-08-03T00:00:00Z,57666844,57663182,57663182,519,1724,692703,49713,742416,ca6a287ce9af100a3d8342d870cc359df35e840c,2020-08-03,2020,8,32,Monday,0,373774,53396.28571428572,3843.480875208726,13.300283058746729,-0.95832029191135,-2153.0,-2901.0,False,False
42,56,4647659,52273107,3888.0,53931.0,311223.0,10405.0,14288.0,2645.0,1448.0,1468689.0,2020-08-02T00:00:00Z,147041.0,311223.0,2020-08-02T00:00:00Z,56924654,56920766,56920766,498,817,643326,46812,690138,167e8af6a1eca9131a95c9e23708e3db25fe8427,2020-08-02,2020,8,31,Sunday,6,423697,60528.142857142855,8194.328840292972,11.048461518490809,-1.6738579967279494,-2901.0,14289.0,False,True
43,56,4600847,51629781,3975.0,54412.0,310406.0,10428.0,14227.0,2698.0,1445.0,1461885.0,2020-08-01T00:00:00Z,146543.0,310406.0,2020-08-01T00:00:00Z,56234603,56230628,56230628,1190,2318,673904,61101,735005,fb38f437816134d9d039b662797af9de5bb9adaa,2020-08-01,2020,8,31,Saturday,5,423697,60528.142857142855,8194.328840292972,14.42091872257769,0.06990897656441422,14289.0,6522.0,False,False
44,56,4539746,50955877,3956.0,55540.0,308088.0,10472.0,14044.0,2703.0,1437.0,1438160.0,2020-07-31T00:00:00Z,145353.0,308088.0,2020-07-31T00:00:00Z,55499579,55495623,55495623,1312,2627,657827,67623,725450,60cbf5fdacc788e3e211f97c2295dff178f077af,2020-07-31,2020,7,31,Friday,4,423697,60528.142857142855,8194.328840292972,15.960226293790138,0.8658252897992659,6522.0,1795.0,False,False
45,56,4472123,50298050,3947.0,56381.0,305461.0,10513.0,13875.0,2760.0,1415.0,1413957.0,2020-07-30T00:00:00Z,144041.0,305461.0,2020-07-30T00:00:00Z,54774120,54770173,54770173,1259,3383,737950,69418,807368,4e88430a05946ea05390cfad75a37be5f4ba9ae9,2020-07-30,2020,7,31,Thursday,3,423697,60528.142857142855,8194.328840292972,16.383878101567866,1.0848792275877601,1795.0,-2455.0,True,False
46,56,4402705,49560100,3840.0,57339.0,302078.0,10539.0,13744.0,2772.0,1400.0,1390568.0,2020-07-29T00:00:00Z,142782.0,302078.0,2020-07-29T00:00:00Z,53966645,53962805,53962805,1492,2934,789712,66963,856675,d3bce0be0d12c57de835c8a8900b5856c46686de,2020-07-29,2020,7,31,Wednesday,2,423697,60528.142857142855,8194.328840292972,15.804454598451251,0.7852817806402652,-2455.0,-10515.0,False,False
47,56,4335742,48770388,3600.0,57091.0,299144.0,10463.0,13559.0,2752.0,1372.0,1355363.0,2020-07-28T00:00:00Z,141290.0,299144.0,2020-07-28T00:00:00Z,53109730,53106130,53106130,1122,4672,681181,56448,737629,8cd51c0113cf6485ac21bc34eb8fe33bcdfbc1b6,2020-07-28,2020,7,31,Tuesday,1,423697,60528.142857142855,8194.328840292972,13.322728270438544,-0.4979227630065402,-10515.0,-1116.0,False,False
48,56,4279294,48089207,3398.0,58897.0,294472.0,10328.0,13412.0,2720.0,1356.0,1325804.0,2020-07-27T00:00:00Z,140168.0,294472.0,2020-07-27T00:00:00Z,52371899,52368501,52368501,1060,1690,707142,55332,762474,fc7654a5ecdd98af9b3bf3cb13de84abc3bf0b5d,2020-07-27,2020,7,31,Monday,0,423697,60528.142857142855,8194.328840292972,13.059332494683701,-0.634114514857214,-1116.0,5668.0,False,True
49,56,4223962,47382065,3361.0,58621.0,292782.0,10353.0,13343.0,2723.0,1336.0,1297863.0,2020-07-26T00:00:00Z,139108.0,292782.0,2020-07-26T00:00:00Z,51609388,51606027,51606027,559,1435,780054,61000,841054,3f58d718981bc9bdb830421924c4e87fe165f68b,2020-07-26,2020,7,30,Sunday,6,462833,66119.0,6301.74346246074,13.179699805329353,-0.8123148824597033,5668.0,3741.0,False,False
50,56,4162962,46602011,3377.0,59301.0,291347.0,10380.0,13279.0,2729.0,1300.0,1279414.0,2020-07-25T00:00:00Z,138549.0,291347.0,2020-07-25T00:00:00Z,50768350,50764973,50764973,1023,1977,715969,64741,780710,471f3c74f1d0d36d7e3f81cee05f0f52d25dc272,2020-07-25,2020,7,30,Saturday,5,462833,66119.0,6301.74346246074,13.98798270650537,-0.21866964407686484,3741.0,10495.0,False,False
51,56,4098221,45886042,3409.0,59682.0,289370.0,10395.0,13182.0,2711.0,1297.0,1261624.0,2020-07-24T00:00:00Z,137526.0,289370.0,2020-07-24T00:00:00Z,49987672,49984263,49984263,1176,3032,851205,75236,926441,a3528defd3b020d6b1975e035c10a4b8bd51f7c1,2020-07-24,2020,7,30,Friday,4,462833,66119.0,6301.74346246074,16.25553925497966,1.4467424855216087,10495.0,-3684.0,True,False
52,56,4022985,45034837,3179.0,59718.0,286338.0,10414.0,12933.0,2465.0,1280.0,1233269.0,2020-07-23T00:00:00Z,136350.0,286338.0,2020-07-23T00:00:00Z,49061001,49057822,49057822,1056,2509,769521,71552,841073,6291d08f190652048764cb08e5e1e00201da8bd2,2020-07-23,2020,7,30,Thursday,3,462833,66119.0,6301.74346246074,15.459571810998783,0.8621423630403532,-3684.0,-2219.0,False,False
53,56,3951433,44265316,3051.0,59596.0,283829.0,10457.0,12790.0,2440.0,1258.0,1210849.0,2020-07-22T00:00:00Z,135294.0,283829.0,2020-07-22T00:00:00Z,48219800,48216749,48216749,1171,2248,727105,69333,796438,cb44c4378ea2f1ee2d66b28148de9494b1b274fd,2020-07-22,2020,7,30,Wednesday,2,462833,66119.0,6301.74346246074,14.98013322299836,0.5100175878541681,-2219.0,-5403.0,False,False
54,56,3882100,43538211,3197.0,59364.0,281581.0,6711.0,12629.0,2414.0,1242.0,1182931.0,2020-07-21T00:00:00Z,134123.0,281581.0,2020-07-21T00:00:00Z,47423508,47420311,47420311,1039,2551,686361,63930,750291,56d789c82880688fc2204edca7baa248bb842796,2020-07-21,2020,7,30,Tuesday,1,462833,66119.0,6301.74346246074,13.812757517290255,-0.3473641878695625,-5403.0,-6889.0,False,False
55,56,3818170,42851850,3003.0,58371.0,279030.0,6558.0,12475.0,2403.0,1223.0,1160087.0,2020-07-20T00:00:00Z,133084.0,279030.0,2020-07-20T00:00:00Z,46673023,46670020,46670020,363,1647,654148,57041,711189,235f7f364d6a888f4779701b65dbabc24c3f4a6d,2020-07-20,2020,7,30,Monday,0,462833,66119.0,6301.74346246074,12.324315681898222,-1.4405537220099993,-6889.0,7219.0,False,True
56,56,3761129,42197702,3052.0,57885.0,277383.0,6384.0,12393.0,2362.0,1216.0,1131171.0,2020-07-19T00:00:00Z,132721.0,277383.0,2020-07-19T00:00:00Z,45961883,45958831,45958831,527,944,715331,64260,779591,00e7da687b55c137c7127b4e704a7bffe50a7761,2020-07-19,2020,7,29,Sunday,6,463706,66243.71428571429,6054.136539432791,13.857918594971814,-0.3276626274933903,7219.0,691.0,False,False
57,56,3696869,41482371,3032.0,57645.0,276439.0,6396.0,12342.0,2343.0,1211.0,1122720.0,2020-07-18T00:00:00Z,132194.0,276439.0,2020-07-18T00:00:00Z,45182272,45179240,45179240,872,2003,691886,64951,756837,7bd3fe3321d2fe3e25f7a8e43de0c811e1be3820,2020-07-18,2020,7,29,Saturday,5,463706,66243.71428571429,6054.136539432791,14.00693542891401,-0.21352578972977765,691.0,11891.0,False,False
58,56,3631918,40790485,3002.0,57761.0,274436.0,6453.0,12243.0,2353.0,1200.0,1106844.0,2020-07-17T00:00:00Z,131322.0,274436.0,2020-07-17T00:00:00Z,44425405,44422403,44422403,951,2678,757657,76842,834499,d9239394b561468c416478970e59025ad556c6fd,2020-07-17,2020,7,29,Friday,4,463706,66243.71428571429,6054.136539432791,16.571275765247808,1.7505858424657628,11891.0,-5806.0,True,False
59,56,3555076,40032828,2929.0,57442.0,271758.0,6359.0,12091.0,2317.0,1175.0,1090645.0,2020-07-16T00:00:00Z,130371.0,271758.0,2020-07-16T00:00:00Z,43590833,43587904,43587904,947,2215,756287,71036,827323,96eea55aa55043be885c33b6bcde57964a6522c2,2020-07-16,2020,7,29,Thursday,3,463706,66243.71428571429,6054.136539432791,15.319189313918733,0.7915721231379259,-5806.0,-5239.0,False,False
60,56,3484040,39276541,2947.0,56144.0,269543.0,6317.0,12002.0,2317.0,1166.0,1075882.0,2020-07-15T00:00:00Z,129424.0,269543.0,2020-07-15T00:00:00Z,42763528,42760581,42760581,858,2416,703090,65797,768887,fae055a9cec2ef52891ead29c292501257c6ef37,2020-07-15,2020,7,29,Wednesday,2,463706,66243.71428571429,6054.136539432791,14.189378614898233,-0.07378662222179454,-5239.0,-3068.0,False,False
61,56,3418243,38573451,960.0,55565.0,267127.0,6235.0,11857.0,2263.0,1154.0,1049098.0,2020-07-14T00:00:00Z,128566.0,267127.0,2020-07-14T00:00:00Z,41992654,41991694,41991694,736,2262,702900,62729,765629,b596d083cac1396bea227b8bc19c607fd0769c4b,2020-07-14,2020,7,29,Tuesday,1,463706,66243.71428571429,6054.136539432791,13.527752498350248,-0.5805475748393976,-3068.0,-4638.0,False,False
